transaction_id,datetime,customer_id,store_id,item_id,category,quantity,price_base,sum_total,is_refund
TXN-0004332,1/21/2023 20:47,CUST-161067,1,42329fdaf1e2,Home,1.012,1307.03,1322.71,FALSE
TXN-0002379,1/21/2023 21:14,CUST-961229,2,26cf5b4a9e8b,Grocery,1.012,399.9,404.7,FALSE
TXN-0001528,1/22/2023 2:14,CUST-368865,7,c8b3187f6dbf,Beauty,2.024,70,141.68,FALSE
TXN-0002390,1/22/2023 8:03,CUST-465194,7,32d5d64e9b89,Clothing,2.024,39.9,80.76,FALSE
TXN-0002581,1/22/2023 8:56,CUST-330584,1,63b70d15b716,Grocery,1.012,149.9,151.7,FALSE
TXN-0000895,1/22/2023 10:03,CUST-926601,1,ee865acdae75,Beauty,5.06,79.9,404.29,FALSE
TXN-0001139,1/22/2023 11:02,CUST-279068,7,dd94e2bc5601,Grocery,20.241,138.03,2793.87,FALSE
TXN-0004843,1/22/2023 12:19,CUST-668182,3,f271054fd2a1,Beauty,1.297,368.95,478.53,FALSE
TXN-0000868,1/22/2023 13:38,CUST-909884,10,77850d7186b5,Sports,9.108,59.58,542.65,FALSE
TXN-0002913,1/22/2023 14:20,CUST-646562,3,d073f845f67e,Beauty,6.072,18.9,114.76,FALSE
TXN-0001623,1/22/2023 14:22,CUST-360277,9,26130d3b955c,Clothing,1.012,41.9,42.4,TRUE
TXN-0001056,1/22/2023 18:47,CUST-431022,1,9d59cee931e4,Home,7.084,78,552.55,FALSE
TXN-0002815,1/23/2023 8:03,CUST-744205,1,fbc35fe0e09d,Sports,3.038,699.9,2126.3,FALSE
TXN-0002421,1/23/2023 9:14,CUST-722451,8,d268c8d814f3,Beauty,6.076,49.9,303.19,FALSE
TXN-0002808,1/23/2023 14:15,CUST-353804,7,7f8115a9c4c3,Clothing,1.013,436.9,442.58,FALSE
TXN-0002655,1/23/2023 16:31,CUST-252783,1,3620da0d7597,Beauty,1.013,159.9,161.98,FALSE
TXN-0000349,1/23/2023 17:03,CUST-925624,5,5367996418d1,Clothing,6.076,159.46,968.88,FALSE
TXN-0003114,1/23/2023 17:21,CUST-451823,8,8d64c4c7ead7,Grocery,1.013,269.9,273.41,FALSE
TXN-0003121,1/23/2023 18:32,CUST-758860,4,d2d3534d64ee,Clothing,1.013,42.9,43.46,FALSE
TXN-0002744,1/23/2023 22:19,CUST-223795,1,ea843dc4c780,Grocery,2.025,129.9,263.05,FALSE
TXN-0003273,1/23/2023 23:04,CUST-234331,1,db761b68c9d8,Home,1.013,69.9,70.81,FALSE
TXN-0004406,1/24/2023 11:38,CUST-268626,7,a8ae9d14e1b6,Clothing,2.577,869,2239.41,FALSE
TXN-0001775,1/24/2023 12:38,CUST-114305,4,5c6cc02fa922,Sports,2.026,99.9,202.4,FALSE
TXN-0000002,1/24/2023 12:51,CUST-432943,7,79fdc441b59f,Electronics,83.078,128.9,10708.75,FALSE
TXN-0000959,1/24/2023 13:00,CUST-400798,8,d60ce4e4a4ad,Clothing,0.235,1699.91,399.48,FALSE
TXN-0003994,1/24/2023 16:45,CUST-242518,5,7072133d38be,Beauty,1.013,549,556.14,FALSE
TXN-0003733,1/24/2023 17:27,CUST-774030,8,58b36b4cc6bc,Grocery,2.026,105.9,214.55,FALSE
TXN-0003103,1/24/2023 20:25,CUST-881184,3,fbcb81977647,Grocery,1.013,59.9,60.68,FALSE
TXN-0003752,1/25/2023 10:41,CUST-478357,5,2472c6e0775d,Beauty,2.027,38.9,78.85,FALSE
TXN-0002870,1/25/2023 11:38,CUST-183681,5,9518f1c4c1db,Sports,1.014,54.9,55.67,FALSE
TXN-0002686,1/25/2023 13:35,CUST-983956,7,5e71da0b099f,Electronics,1.014,36.9,37.42,FALSE
TXN-0001227,1/25/2023 16:42,CUST-408348,6,d873ddb7e6c6,Beauty,13.178,48.57,640.06,FALSE
TXN-0004940,1/25/2023 18:11,CUST-788111,10,55ec2011b5ee,Sports,3.041,69.9,212.57,FALSE
TXN-0002473,1/25/2023 19:26,CUST-413002,1,2e2ce1e8958d,Clothing,3.041,147,447.03,FALSE
TXN-0002748,1/25/2023 21:07,CUST-951909,6,2883f571c78b,Beauty,3.041,109.9,334.21,FALSE
TXN-0003660,1/26/2023 10:16,CUST-803818,1,53ddb3673548,Beauty,2.028,119.9,243.16,FALSE
TXN-0004457,1/26/2023 11:57,CUST-480705,8,5f82ca26f59c,Sports,1.014,649.9,659,FALSE
TXN-0003518,1/26/2023 12:59,CUST-996083,6,42bacc78e763,Electronics,1.014,139.9,141.86,FALSE
TXN-0002999,1/26/2023 15:33,CUST-778938,10,b25e6539cc07,Sports,3.043,229.9,699.59,FALSE
TXN-0002335,1/26/2023 17:43,CUST-248613,8,1bb076b0faf4,Home,1.014,799.9,811.1,FALSE
TXN-0001007,1/26/2023 18:11,CUST-475372,6,264ec4433b34,Electronics,1.014,149.9,152,FALSE
TXN-0000502,1/26/2023 19:36,CUST-555057,4,6a36bad625b6,Electronics,1.014,134.9,136.79,FALSE
TXN-0003762,1/26/2023 20:06,CUST-771987,2,631a76786904,Electronics,5.071,47.94,243.1,FALSE
TXN-0002163,1/27/2023 12:26,CUST-125320,5,666bc0539565,Clothing,3.044,320,974.08,FALSE
TXN-0001395,1/27/2023 13:39,CUST-387729,3,e6579c993ebc,Beauty,5.776,375.62,2169.58,FALSE
TXN-0000633,1/27/2023 14:40,CUST-446476,1,db1909a87ceb,Home,9.133,79.83,729.09,TRUE
TXN-0001453,1/27/2023 16:47,CUST-363774,2,ee10b86ba378,Sports,3.044,59.9,182.34,FALSE
TXN-0003976,1/27/2023 17:07,CUST-553922,7,9cea803407be,Clothing,1.015,54.9,55.72,FALSE
TXN-0001703,1/27/2023 18:13,CUST-108585,4,79fdc441b59f,Home,83.213,128.9,10726.16,TRUE
TXN-0004133,1/27/2023 21:51,CUST-493743,2,3841203cd0d9,Home,3.044,249,757.96,FALSE
TXN-0003807,1/28/2023 7:45,CUST-739204,1,2f0ab968441f,Sports,1.015,79,80.18,FALSE
TXN-0001842,1/28/2023 8:00,CUST-332220,10,f480ea4e9c30,Electronics,2.031,44.9,91.19,FALSE
TXN-0003238,1/28/2023 8:36,CUST-748458,7,d5f7a39f6491,Home,11.169,49.9,557.33,FALSE
TXN-0001294,1/28/2023 9:29,CUST-446750,7,91c32a0986a1,Home,3.046,219.9,669.82,FALSE
TXN-0002743,1/28/2023 9:33,CUST-884930,5,0780b159bd55,Home,1.015,319.9,324.7,FALSE
TXN-0000941,1/28/2023 10:06,CUST-225394,8,76d2cd9b3c0d,Sports,1.015,116,117.74,FALSE
TXN-0004224,1/28/2023 10:19,CUST-712515,3,c11271bff177,Home,1.015,109.9,111.55,FALSE
TXN-0001230,1/28/2023 11:11,CUST-708878,5,7aa215a60c36,Electronics,3.046,138.23,421.05,FALSE
TXN-0001274,1/28/2023 11:58,CUST-875330,4,9463b6777824,Electronics,1.015,33.9,34.41,FALSE
TXN-0004207,1/28/2023 12:28,CUST-173132,10,1acf3f6e03a3,Sports,1.015,219.9,223.2,FALSE
TXN-0002992,1/28/2023 12:35,CUST-168668,7,65e0be00e686,Clothing,1.015,115.9,117.64,FALSE
TXN-0004176,1/28/2023 13:12,CUST-192680,7,95f93ce046ec,Electronics,1.015,116,117.74,FALSE
TXN-0001815,1/28/2023 13:18,CUST-516832,1,df4dd163d2e8,Beauty,1.015,79.9,81.1,FALSE
TXN-0004354,1/28/2023 13:54,CUST-724356,10,9c52793539b6,Home,1.015,25.9,26.29,FALSE
TXN-0001555,1/28/2023 15:16,CUST-859006,10,63243c997ef1,Beauty,3.046,329.9,1004.88,FALSE
TXN-0002852,1/28/2023 15:48,CUST-271770,3,d60ce4e4a4ad,Grocery,0.236,1699.91,401.18,FALSE
TXN-0003219,1/28/2023 16:14,CUST-883672,6,c223c3aafa06,Electronics,1.015,134.9,136.92,FALSE
TXN-0002036,1/28/2023 17:22,CUST-786703,4,b6120a5f4e28,Sports,1.015,2190,2222.85,FALSE
TXN-0001313,1/28/2023 21:31,CUST-840607,2,de63a6a1101d,Beauty,2.031,69.9,141.97,FALSE
TXN-0002875,1/29/2023 1:41,CUST-109731,5,d2d3534d64ee,Electronics,1.016,42.9,43.59,FALSE
TXN-0000860,1/29/2023 1:51,CUST-151692,8,fbceb9eff755,Clothing,9.143,22.9,209.37,FALSE
TXN-0002289,1/29/2023 9:00,CUST-264411,4,bccdf54c5e35,Beauty,3.048,49.9,152.1,FALSE
TXN-0002551,1/29/2023 10:23,CUST-390826,4,c51f3a5fa796,Grocery,3.048,3.98,12.13,FALSE
TXN-0002295,1/29/2023 10:48,CUST-811868,8,a84cb40a8327,Home,18.286,96.43,1763.32,FALSE
TXN-0003814,1/29/2023 11:07,CUST-288743,7,a7da9fd8ea83,Beauty,24.381,67.35,1642.06,FALSE
TXN-0002916,1/29/2023 13:04,CUST-277729,6,d176f205a2f4,Sports,1.016,229,232.66,FALSE
TXN-0000197,1/29/2023 13:20,CUST-690705,10,060534551cba,Grocery,57.906,33.9,1963.01,FALSE
TXN-0000248,1/29/2023 14:19,CUST-465648,6,9919f61c2b36,Grocery,7.111,99.89,710.32,FALSE
TXN-0000991,1/29/2023 14:47,CUST-455599,3,6e778b7819d5,Electronics,4.064,69.9,284.07,FALSE
TXN-0003469,1/29/2023 18:14,CUST-487277,2,1acf3f6e03a3,Electronics,1.016,219.9,223.42,FALSE
TXN-0004077,1/29/2023 18:51,CUST-819866,4,59103e4b40f4,Electronics,1.016,125.9,127.91,FALSE
TXN-0001273,1/29/2023 19:23,CUST-556633,10,0d386fb42d32,Clothing,3.048,319,972.31,FALSE
TXN-0003193,1/29/2023 19:24,CUST-296244,10,30204f754c9f,Home,2.032,45.9,93.27,FALSE
TXN-0004872,1/29/2023 19:36,CUST-417382,1,8acf1d1a462d,Sports,2.032,160,325.12,FALSE
TXN-0001839,1/29/2023 20:02,CUST-524359,10,e852bb0cd67b,Beauty,4.064,42.9,174.35,FALSE
TXN-0002292,1/30/2023 8:07,CUST-640853,3,6073375fecdd,Electronics,4.066,49.68,202,FALSE
TXN-0000386,1/30/2023 9:19,CUST-838116,10,24c28729ee7c,Grocery,1.016,249.9,253.9,FALSE
TXN-0003748,1/30/2023 11:56,CUST-273947,9,4136e4372b1e,Beauty,2.033,59.9,121.78,FALSE
TXN-0003228,1/30/2023 14:20,CUST-646519,7,3378eb23b704,Home,1.016,119.9,121.82,FALSE
TXN-0001624,1/30/2023 15:32,CUST-791892,9,9b88bbb090bc,Clothing,2.033,43.9,89.25,FALSE
TXN-0003810,1/30/2023 18:41,CUST-889604,5,83378a543692,Sports,0.657,662.93,435.55,FALSE
TXN-0004287,1/30/2023 19:14,CUST-247294,4,2ddab65d9ebf,Electronics,1.016,64,65.02,FALSE
TXN-0000275,1/30/2023 22:37,CUST-315362,2,b2b40c28d8cd,Beauty,2.033,299.9,609.7,FALSE
TXN-0002600,1/31/2023 7:38,CUST-635560,6,dd94e2bc5601,Grocery,20.34,138.03,2807.53,FALSE
TXN-0004361,1/31/2023 9:32,CUST-156091,7,46bf72bc1179,Electronics,5.085,158,803.43,FALSE
TXN-0002210,1/31/2023 10:17,CUST-566853,3,631a76786904,Home,5.085,47.94,243.77,FALSE
TXN-0003839,1/31/2023 10:55,CUST-543294,2,2ddab65d9ebf,Beauty,1.017,64,65.09,FALSE
TXN-0002585,1/31/2023 12:18,CUST-331010,5,1bffd28a8295,Home,3.051,247.57,755.34,FALSE
TXN-0003599,1/31/2023 14:47,CUST-188607,10,8acf1d1a462d,Electronics,2.034,160,325.44,FALSE
TXN-0004089,1/31/2023 18:57,CUST-585391,9,2129b7228680,Home,7.119,149,1060.73,TRUE
TXN-0003111,2/1/2023 3:58,CUST-469020,3,6a36bad625b6,Electronics,1.018,134.9,137.33,FALSE
TXN-0000363,2/1/2023 7:26,CUST-970571,8,67660e92e334,Beauty,1.018,145,147.61,FALSE
TXN-0000654,2/1/2023 8:31,CUST-644102,9,a84cb40a8327,Electronics,18.316,96.43,1766.21,FALSE
TXN-0003281,2/1/2023 11:57,CUST-243681,10,9f99af5f5387,Clothing,2.035,119.9,244,FALSE
TXN-0000075,2/1/2023 12:17,CUST-647610,8,ab7c342ea696,Clothing,9.158,129.6,1186.88,FALSE
TXN-0003607,2/1/2023 12:24,CUST-493788,6,0355abb7af3f,Home,6.105,49.9,304.64,FALSE
TXN-0003771,2/1/2023 14:18,CUST-276398,2,d176f205a2f4,Clothing,1.018,229,233.12,FALSE
TXN-0004825,2/1/2023 17:25,CUST-358907,7,7ff486487cdd,Grocery,2.035,50,101.75,FALSE
TXN-0003958,2/1/2023 18:53,CUST-971545,7,fdab92fd6ec4,Clothing,7.41,566.48,4197.62,FALSE
TXN-0003709,2/1/2023 19:15,CUST-831298,8,1b1a73a5bf0c,Electronics,1.018,293,298.27,FALSE
TXN-0000041,2/1/2023 19:37,CUST-388596,8,3b292ebdbc51,Clothing,0.134,639.02,85.63,FALSE
TXN-0004401,2/2/2023 7:54,CUST-902826,5,d7202fe81b76,Beauty,6.108,44.9,274.25,FALSE
TXN-0002326,2/2/2023 9:31,CUST-527768,7,ee9b30590a29,Sports,6.108,25.9,158.2,FALSE
TXN-0002932,2/2/2023 9:56,CUST-986528,7,440764a69c8b,Beauty,8.145,49.9,406.44,FALSE
TXN-0003900,2/2/2023 12:06,CUST-489310,6,c156f13eaa60,Home,6.108,49.9,304.79,FALSE
TXN-0004487,2/2/2023 12:11,CUST-576779,8,8c270c4efbfe,Clothing,5.09,209.9,1068.39,TRUE
TXN-0000893,2/2/2023 13:14,CUST-968895,9,d785fa404171,Grocery,1.018,79.9,81.34,FALSE
TXN-0002278,2/2/2023 15:18,CUST-759081,4,cf8c74785482,Sports,166.154,99.35,16507.4,FALSE
TXN-0000657,2/2/2023 16:42,CUST-669942,6,46bf72bc1179,Sports,5.09,158,804.22,FALSE
TXN-0004861,2/2/2023 17:16,CUST-623316,9,e600fbc8ec58,Grocery,1.018,39.9,40.62,FALSE
TXN-0004232,2/3/2023 9:53,CUST-616656,10,5dde513bdace,Sports,3.056,849.9,2597.29,FALSE
TXN-0000288,2/3/2023 9:53,CUST-333194,5,f0a8030adabd,Grocery,2.037,33.4,68.04,FALSE
TXN-0001875,2/3/2023 10:50,CUST-320006,3,cc4be9c71ec6,Electronics,2.037,499.9,1018.3,FALSE
TXN-0002125,2/3/2023 12:17,CUST-973015,3,93063e0938bc,Beauty,1.019,183,186.48,FALSE
TXN-0001535,2/3/2023 13:20,CUST-728277,10,b4c9b7676188,Home,1.019,441,449.38,FALSE
TXN-0000366,2/3/2023 15:12,CUST-321508,9,5da40a2dec7f,Beauty,1.019,1769.9,1803.53,FALSE
TXN-0002560,2/3/2023 15:13,CUST-609330,7,53036765a440,Beauty,1.019,50.48,51.44,FALSE
TXN-0004453,2/3/2023 15:23,CUST-467175,2,0785c673fee1,Home,1.019,199.9,203.7,FALSE
TXN-0002119,2/3/2023 18:11,CUST-110781,2,d1b115bc335c,Beauty,2.037,100.94,205.61,FALSE
TXN-0002123,2/3/2023 20:00,CUST-668473,10,83b09719f073,Electronics,4.075,473.52,1929.59,FALSE
TXN-0004767,2/4/2023 9:58,CUST-480857,4,ea8f78452b8a,Beauty,1.019,1150.9,1172.77,FALSE
TXN-0003166,2/4/2023 10:21,CUST-496490,9,648d59fd3f2e,Grocery,1.019,149.9,152.75,FALSE
TXN-0000273,2/4/2023 11:15,CUST-508555,5,68b1397119e1,Clothing,2.038,1282.04,2612.8,FALSE
TXN-0002525,2/4/2023 11:27,CUST-581664,9,14a302c21443,Beauty,3.058,59.9,183.17,FALSE
TXN-0000591,2/4/2023 11:35,CUST-593577,8,d6fdfea77110,Sports,6.115,36.17,221.18,FALSE
TXN-0003702,2/4/2023 11:53,CUST-672279,6,a18c8f859de1,Beauty,1.019,599.9,611.3,FALSE
TXN-0004449,2/4/2023 12:15,CUST-107776,10,e8227eaaeeec,Electronics,17.326,96.82,1677.5,FALSE
TXN-0002582,2/4/2023 14:27,CUST-514915,10,e888a8d8a43c,Grocery,0.285,560.89,159.85,FALSE
TXN-0002736,2/4/2023 15:57,CUST-611920,5,cde2a453130b,Clothing,1.019,279.9,285.22,FALSE
TXN-0001584,2/4/2023 16:52,CUST-980053,8,8335023067fc,Electronics,3.058,49.9,152.59,FALSE
TXN-0000083,2/4/2023 18:04,CUST-466360,10,9ffec90ac0d0,Beauty,2.038,169,344.42,FALSE
TXN-0001603,2/4/2023 20:18,CUST-763696,7,c2225f6ceb1a,Beauty,3.058,54.9,167.88,FALSE
TXN-0000272,2/5/2023 8:53,CUST-156811,1,72abdde0572f,Beauty,2.039,109.9,224.09,FALSE
TXN-0000942,2/5/2023 10:00,CUST-535851,8,4eb71e27f4c5,Sports,2.88,499.9,1439.71,FALSE
TXN-0003629,2/5/2023 10:48,CUST-125669,3,fa75be937439,Home,11.217,359.9,4037,FALSE
TXN-0003689,2/5/2023 12:04,CUST-710304,6,0b055e274bf5,Clothing,1.02,109.9,112.1,FALSE
TXN-0001652,2/5/2023 12:41,CUST-904728,2,75d78c595e83,Beauty,2.039,125.64,256.18,FALSE
TXN-0000799,2/5/2023 12:59,CUST-944840,4,c54373d9066d,Clothing,10.197,169.81,1731.55,FALSE
TXN-0000142,2/5/2023 13:35,CUST-412079,4,8a94feec9b84,Clothing,5.099,109.72,559.46,FALSE
TXN-0001507,2/5/2023 13:38,CUST-580688,1,3d86e6829ee5,Clothing,1.02,56.23,57.35,FALSE
TXN-0004590,2/5/2023 14:32,CUST-287197,7,bccf8b76ca42,Electronics,4.079,67.4,274.92,FALSE
TXN-0001379,2/5/2023 16:16,CUST-579329,2,ad6427ee5b69,Home,3.059,124.6,381.15,FALSE
TXN-0000198,2/5/2023 18:24,CUST-291953,10,79fdc441b59f,Sports,83.618,128.9,10778.36,FALSE
TXN-0000989,2/5/2023 20:52,CUST-236855,5,a59a841daf28,Beauty,4.079,199.9,815.39,FALSE
TXN-0002235,2/6/2023 6:12,CUST-149419,9,3f38e86d7ee9,Sports,1.02,124.9,127.4,FALSE
TXN-0001204,2/6/2023 7:59,CUST-142191,3,188bac9afa3b,Clothing,2.041,35.9,73.27,FALSE
TXN-0002676,2/6/2023 8:53,CUST-273236,3,c5f38f353725,Home,10.203,87.41,891.84,FALSE
TXN-0002096,2/6/2023 12:30,CUST-235695,7,0b3aaacdab26,Home,5.101,53.5,272.9,FALSE
TXN-0003255,2/6/2023 14:28,CUST-786794,5,e8ce176d1fd8,Clothing,4.081,49.9,203.64,FALSE
TXN-0001767,2/6/2023 15:10,CUST-163304,7,83378a543692,Home,0.659,662.93,436.87,FALSE
TXN-0001858,2/6/2023 15:23,CUST-940819,4,d6c3d606b575,Grocery,0.212,448.99,95.19,FALSE
TXN-0004020,2/6/2023 15:54,CUST-314626,2,888d0e9669a6,Electronics,1.02,339.9,346.7,FALSE
TXN-0001175,2/6/2023 18:10,CUST-420778,1,44fd8eb9f436,Home,1.02,519.9,530.3,FALSE
TXN-0003263,2/6/2023 18:24,CUST-229831,1,df4dd163d2e8,Grocery,1.02,79.9,81.5,FALSE
TXN-0000185,2/6/2023 18:38,CUST-771161,1,5196747a75a4,Home,1.02,119.9,122.3,FALSE
TXN-0000322,2/6/2023 18:38,CUST-649515,2,03dfd037bfd5,Grocery,3.061,149.9,458.84,FALSE
TXN-0002153,2/7/2023 12:37,CUST-356646,1,b1e5e43cf1d5,Electronics,1.021,109.9,112.21,FALSE
TXN-0001008,2/7/2023 13:00,CUST-667749,9,c5f38f353725,Beauty,10.208,87.41,892.28,FALSE
TXN-0002447,2/7/2023 14:44,CUST-475412,6,990182d8f3da,Home,1.021,144,147.02,FALSE
TXN-0004246,2/7/2023 16:08,CUST-261804,1,93ef0f20a237,Beauty,5.104,43.02,219.57,FALSE
TXN-0001164,2/7/2023 16:16,CUST-612238,8,9fd7dbfc626d,Home,0.568,598.99,340.23,FALSE
TXN-0004953,2/7/2023 17:23,CUST-393282,7,7c896353dc52,Electronics,6.125,47.93,293.57,FALSE
TXN-0000753,2/8/2023 8:46,CUST-255394,9,ef6c6fc6b982,Home,1.021,159.9,163.26,FALSE
TXN-0003764,2/8/2023 10:25,CUST-511068,9,a4577d85d50b,Grocery,1.021,37.9,38.7,FALSE
TXN-0003251,2/8/2023 10:40,CUST-202880,7,0b280bc27775,Clothing,2.043,42.9,87.64,FALSE
TXN-0002139,2/8/2023 12:35,CUST-908655,9,624577e2b555,Home,1.021,55,56.15,FALSE
TXN-0003563,2/8/2023 14:08,CUST-331380,9,5d6ffe4949a7,Grocery,2.043,129.9,265.39,FALSE
TXN-0002714,2/8/2023 14:56,CUST-811577,6,f42ab260c307,Beauty,17.687,293.89,5198.03,FALSE
TXN-0002301,2/8/2023 15:20,CUST-217290,5,53f46429c9be,Grocery,13.278,54.9,728.96,FALSE
TXN-0004268,2/8/2023 17:07,CUST-611147,2,7aa215a60c36,Sports,3.064,138.23,423.54,FALSE
TXN-0000345,2/8/2023 17:33,CUST-884757,5,cce030dab62e,Beauty,1.021,99.9,102,FALSE
TXN-0001992,2/8/2023 18:08,CUST-805952,4,42078afc7b09,Clothing,8.171,28.86,235.82,FALSE
TXN-0003242,2/8/2023 19:50,CUST-751814,8,32d5d64e9b89,Sports,2.043,39.9,81.52,FALSE
TXN-0004321,2/8/2023 20:40,CUST-290175,6,97a6930b4ac6,Grocery,1.021,79.9,81.58,FALSE
TXN-0003392,2/8/2023 20:55,CUST-334359,2,d6c3d606b575,Beauty,0.212,448.99,95.19,FALSE
TXN-0004280,2/8/2023 23:40,CUST-326909,1,515d729c55d0,Clothing,3.064,120.7,369.82,FALSE
TXN-0003757,2/9/2023 8:57,CUST-215868,6,e3194de77bed,Home,2.044,1789.68,3658.11,FALSE
TXN-0003847,2/9/2023 9:02,CUST-285206,6,06f449289b1c,Electronics,2.044,899.9,1839.4,FALSE
TXN-0002341,2/9/2023 10:16,CUST-572244,7,da20a48d90a4,Home,7.153,57.9,414.16,FALSE
TXN-0004471,2/9/2023 13:08,CUST-183082,5,a15caba06a0a,Electronics,2.044,122.47,250.33,FALSE
TXN-0001158,2/9/2023 13:11,CUST-962404,4,450a827d9536,Sports,1.022,69,70.52,FALSE
TXN-0002470,2/9/2023 13:14,CUST-568687,10,39b46793f326,Home,28.614,7.9,226.05,FALSE
TXN-0004068,2/9/2023 14:49,CUST-301323,5,d176f205a2f4,Electronics,1.022,229,234.04,TRUE
TXN-0003967,2/9/2023 15:50,CUST-147080,6,4dda944dca92,Electronics,0.558,719.91,401.71,FALSE
TXN-0002693,2/9/2023 16:22,CUST-202114,8,3e1f8d799d29,Home,5.132,459.9,2360.21,FALSE
TXN-0000167,2/9/2023 16:53,CUST-665480,5,c51e4ec506c9,Home,7.153,79.9,571.52,FALSE
TXN-0002204,2/9/2023 19:10,CUST-325521,10,f960d18e4b25,Home,0.125,1089.02,136.13,FALSE
TXN-0003113,2/10/2023 9:56,CUST-450896,1,f4da151d1755,Grocery,1.022,59.9,61.22,FALSE
TXN-0001454,2/10/2023 9:59,CUST-997067,10,de8deca340de,Grocery,1.022,34.9,35.67,FALSE
TXN-0003840,2/10/2023 11:43,CUST-737207,4,6e778b7819d5,Clothing,4.09,69.9,285.89,FALSE
TXN-0003534,2/10/2023 12:10,CUST-951797,6,00fcde74daa6,Clothing,1.022,149.9,153.2,FALSE
TXN-0002151,2/10/2023 13:22,CUST-421743,3,e61522240b9b,Electronics,1.022,188.9,193.06,FALSE
TXN-0004404,2/10/2023 13:24,CUST-770842,2,19bcee388600,Home,6.174,399.87,2468.8,FALSE
TXN-0004517,2/10/2023 14:10,CUST-255228,2,ee9b30590a29,Electronics,6.135,25.9,158.9,FALSE
TXN-0000413,2/10/2023 14:13,CUST-416864,3,03dfd037bfd5,Beauty,3.067,149.9,459.74,TRUE
TXN-0000558,2/10/2023 15:14,CUST-706406,6,f480ea4e9c30,Home,2.045,44.9,91.82,FALSE
TXN-0001748,2/10/2023 15:20,CUST-380044,1,b16b1a164222,Electronics,14.315,25.86,370.19,FALSE
TXN-0004699,2/10/2023 15:47,CUST-485719,2,2445c6ba805d,Sports,1.022,239.9,245.18,FALSE
TXN-0002383,2/10/2023 16:01,CUST-258528,5,53ddb3673548,Home,2.045,119.9,245.2,FALSE
TXN-0000493,2/10/2023 16:32,CUST-669535,9,865a5f2dbf2e,Beauty,143.145,59.08,8457.01,FALSE
TXN-0000323,2/10/2023 20:36,CUST-194732,5,4717c5111228,Home,57.258,169.74,9718.97,FALSE
TXN-0002656,2/11/2023 9:04,CUST-341705,5,188bac9afa3b,Electronics,2.046,35.9,73.45,FALSE
TXN-0004567,2/11/2023 10:31,CUST-975673,6,2dac660f33bc,Grocery,1.023,49.9,51.05,FALSE
TXN-0002409,2/11/2023 11:37,CUST-430528,7,75d78c595e83,Electronics,2.046,125.64,257.06,FALSE
TXN-0004922,2/11/2023 12:38,CUST-437600,1,54b699c0b970,Sports,1.023,106.9,109.36,FALSE
TXN-0000472,2/11/2023 12:52,CUST-338952,10,bc098af9e7fc,Grocery,5.115,49.9,255.24,FALSE
TXN-0004969,2/11/2023 13:02,CUST-676534,9,67fb932c6eac,Beauty,3.069,59.9,183.83,FALSE
TXN-0001020,2/11/2023 13:38,CUST-158897,5,2de287e567a3,Electronics,3.069,99.9,306.59,FALSE
TXN-0000717,2/11/2023 13:53,CUST-761328,6,48b316185429,Beauty,2.046,37.9,77.54,FALSE
TXN-0004772,2/11/2023 14:12,CUST-962212,10,e3c7fb6549f8,Grocery,3.069,89.9,275.9,FALSE
TXN-0001159,2/11/2023 14:32,CUST-613525,1,de3006f9b608,Sports,1.023,179.9,184.04,FALSE
TXN-0004655,2/11/2023 15:03,CUST-753587,4,545adeacab59,Sports,1.023,109.9,112.43,FALSE
TXN-0003995,2/11/2023 15:22,CUST-435175,6,c99ae3b4cfbd,Home,5.115,21.9,112.02,FALSE
TXN-0000460,2/11/2023 17:21,CUST-291186,7,b821dce4c39e,Sports,5.115,69.9,357.54,FALSE
TXN-0002659,2/11/2023 21:23,CUST-656122,1,1419f6dfcca9,Grocery,3.069,27.9,85.63,FALSE
TXN-0002570,2/12/2023 10:10,CUST-622652,9,fd60d49a3686,Clothing,7.165,225,1612.12,FALSE
TXN-0002584,2/12/2023 10:29,CUST-220754,8,aa30ba09be6d,Home,1.024,39.59,40.54,FALSE
TXN-0001637,2/12/2023 11:20,CUST-444497,6,69a3bd4a552c,Electronics,5.118,104.84,536.57,FALSE
TXN-0002961,2/12/2023 11:43,CUST-948091,1,8c270c4efbfe,Sports,5.118,209.9,1074.27,FALSE
TXN-0000385,2/12/2023 11:59,CUST-136298,7,50b245105c0a,Beauty,0.485,859.89,417.05,FALSE
TXN-0000593,2/12/2023 12:35,CUST-158700,4,a2644d41d880,Electronics,2.047,64.9,132.85,FALSE
TXN-0001387,2/12/2023 12:50,CUST-596366,4,ae6a88fa8d71,Electronics,95.315,228.63,21791.87,FALSE
TXN-0002952,2/12/2023 13:33,CUST-251754,4,6d284b4e9982,Home,160.699,68.55,11015.92,FALSE
TXN-0002019,2/12/2023 13:41,CUST-101090,2,64a89109c658,Beauty,5.118,63.92,327.14,FALSE
TXN-0002861,2/12/2023 15:35,CUST-111097,8,e2f0530d0f6e,Home,35.825,186.83,6693.18,FALSE
TXN-0004566,2/12/2023 16:15,CUST-613988,7,63243c997ef1,Clothing,3.071,329.9,1013.12,FALSE
TXN-0001579,2/12/2023 17:24,CUST-947249,6,0452bd5e488d,Beauty,1.024,81.9,83.87,FALSE
TXN-0002752,2/12/2023 17:25,CUST-739966,4,3296dac77492,Beauty,1.092,1289.89,1408.56,FALSE
TXN-0002739,2/12/2023 18:52,CUST-492284,2,96060294c43e,Clothing,3.071,72.72,223.32,FALSE
